"1171","29.2"
"1172","28.4"
"1173","27.9"
"1174","24.7"
"1175","20.2"
"1176","19.5"
"1177","21.9"
"1178","23.1"
"1179","23.5"
"1180","20.1"
"1181","19.6"
"1182","23.5"
"1183","24"
"1184","20.1"
"1185","21.6"
"1186","15.6"
"1187","20.8"
"1188","19.6"
"1189","18.9"
"1190","20.8"
"1191","22.3"
"1192","21.7"
"1193","20.8"
"1194","20.7"
"1195","20.9"
"1196","22.5"
"1197","19.3"
"1198","14.8"
"1199","14"
"1200","16.7"
"1201","16.8"
"1202","13.8"
"1203","13.9"
"1204","13.8"
"1205","13.9"
"1206","15.9"
"1207","15.7"
"1208","16.1"
"1209","17.3"
"1210","18.4"
"1211","19.1"
"1212","18.2"
"1213","19.8"
"1214","22.4"
"1215","23.2"
"1216","15.1"
"1217","15.7"
"1218","13.1"
"1219","15.7"
"1220","17.1"
"1221","16.5"
"1222","15.7"
"1223","15.4"
"1224","13.8"
"1225","15.9"
"1226","14.5"
"1227","15.1"
"1228","16.3"
"1229","17.5"
"1230","18.1"
"1231","16.3"
"1232","18.3"
"1233","15.9"
"1234","14.8"
"1235","13.4"
"1236","16.9"
"1237","19"
"1238","18.3"
"1239","21.1"
"1240","20.2"
"1241","17.2"
"1242","13.2"
"1243","9.7"
"1244","10.1"
"1245","13.4"
"1246","15.3"
"1247","18"
"1248","20.3"
"1249","20.5"
"1250","17.9"
"1251","11.8"
"1252","16.9"
"1253","18.5"
"1254","21.8"
"1255","20"
"1256","11.8"
"1257","8.8"
"1258","4.4"
"1259","5.9"
"1260","6"
"1261","7.2"
"1262","11.5"
"1263","9.2"
"1264","8.8"
"1265","12.8"
"1266","11.3"
"1267","8.6"
"1268","8.2"
"1269","9.8"
"1270","14.8"
"1271","13.6"
"1272","8"
"1273","15.1"
"1274","11.1"
"1275","7.5"
"1276","10.1"
"1277","12.8"
"1278","16.4"
"1279","18.7"
"1280","21.1"
"1281","18.9"
"1282","15.8"
"1283","11.7"
"1284","12.3"
"1285","15.1"
"1286","13.9"
"1287","12.1"
"1288","9.1"
"1289","7.4"
"1290","8.2"
"1291","7.5"
"1292","5.9"
"1293","5.5"
"1294","5.9"
"1295","7.8"
"1296","10"
"1297","17.4"
"1298","20.4"
"1299","13"
"1300","11.1"
"1301","9.4"
"1302","8.7"
"1303","9.6"
"1304","9.8"
"1305","11.9"
"1306","13.8"
"1307","16.5"
"1308","21.4"
"1309","22.7"
"1310","14.9"
"1311","12.6"
"1312","10.8"
"1313","16.7"
"1314","11.2"
"1315","9.2"
"1316","12.3"
"1317","14.8"
"1318","12.5"
"1319","7.9"
"1320","7.3"
"1321","15.8"
"1322","19"
"1323","22.8"
"1324","16.2"
"1325","13.6"
"1326","8.3"
"1327","10.1"
"1328","14.5"
"1329","17.8"
"1330","13.3"
"1331","12.6"
"1332","11.7"
"1333","12.3"
"1334","11.3"
"1335","11.7"
"1336","13"
"1337","15.4"
"1338","14.9"
"1339","17.7"
"1340","17"
"1341","10.7"
